Plugin ID,CVE,CVSS v2.0 Base Score,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output
"101787","CVE-2017-3169","7.5","High","10.22.169.100","tcp","80","Apache 2.2.x < 2.2.34 Multiple Vulnerabilities","The remote web server is affected by multiple vulnerabilities.","According to its banner, the version of Apache running on the remote
host is 2.2.x prior to 2.2.34. It is, therefore, affected by the
following vulnerabilities :

  - An authentication bypass vulnerability exists in httpd
    due to third-party modules using the
    ap_get_basic_auth_pw() function outside of the
    authentication phase. An unauthenticated, remote
    attacker can exploit this to bypass authentication
    requirements. (CVE-2017-3167)

  - A denial of service vulnerability exists in httpd due to
    a NULL pointer dereference flaw that is triggered when a
    third-party module calls the mod_ssl
    ap_hook_process_connection() function during an HTTP
    request to an HTTPS port. An unauthenticated, remote
    attacker can exploit this to cause a denial of service
    condition. (CVE-2017-3169)

  - A denial of service vulnerability exists in httpd due to
    an out-of-bounds read error in the ap_find_token()
    function that is triggered when handling a specially
    crafted request header sequence. An unauthenticated,
    remote attacker can exploit this to crash the
    service or force ap_find_token() to return an incorrect
    value. (CVE-2017-7668)

  - A denial of service vulnerability exists in httpd due to
    an out-of-bounds read error in the mod_mime that is
    triggered when handling a specially crafted Content-Type
    response header. An unauthenticated, remote attacker can
    exploit this to disclose sensitive information or cause
    a denial of service condition. (CVE-2017-7679)

  - A denial of service vulnerability exists in httpd due to
    a failure to initialize or reset the value placeholder
    in [Proxy-]Authorization headers of type 'Digest' before
    or between successive key=value assignments by
    mod_auth_digest. An unauthenticated, remote attacker can
    exploit this, by providing an initial key with no '='
    assignment, to disclose sensitive information or cause a
    denial of service condition. (CVE-2017-9788)

Note that Nessus has not tested for these issues but has instead
relied only on the application's self-reported version number.","Upgrade to Apache version 2.2.34 or later.","https://archive.apache.org/dist/httpd/CHANGES_2.2.34
https://httpd.apache.org/security/vulnerabilities_22.html","
  Source            : Server: Apache/2.2.17 (PCLinuxOS 2011/PREFORK-1pclos2011)
  Installed version : 2.2.17
  Fixed version     : 2.2.34
"
"101787","CVE-2017-7668","7.5","High","10.22.169.100","tcp","80","Apache 2.2.x < 2.2.34 Multiple Vulnerabilities","The remote web server is affected by multiple vulnerabilities.","According to its banner, the version of Apache running on the remote
host is 2.2.x prior to 2.2.34. It is, therefore, affected by the
following vulnerabilities :

  - An authentication bypass vulnerability exists in httpd
    due to third-party modules using the
    ap_get_basic_auth_pw() function outside of the
    authentication phase. An unauthenticated, remote
    attacker can exploit this to bypass authentication
    requirements. (CVE-2017-3167)

  - A denial of service vulnerability exists in httpd due to
    a NULL pointer dereference flaw that is triggered when a
    third-party module calls the mod_ssl
    ap_hook_process_connection() function during an HTTP
    request to an HTTPS port. An unauthenticated, remote
    attacker can exploit this to cause a denial of service
    condition. (CVE-2017-3169)

  - A denial of service vulnerability exists in httpd due to
    an out-of-bounds read error in the ap_find_token()
    function that is triggered when handling a specially
    crafted request header sequence. An unauthenticated,
    remote attacker can exploit this to crash the
    service or force ap_find_token() to return an incorrect
    value. (CVE-2017-7668)

  - A denial of service vulnerability exists in httpd due to
    an out-of-bounds read error in the mod_mime that is
    triggered when handling a specially crafted Content-Type
    response header. An unauthenticated, remote attacker can
    exploit this to disclose sensitive information or cause
    a denial of service condition. (CVE-2017-7679)

  - A denial of service vulnerability exists in httpd due to
    a failure to initialize or reset the value placeholder
    in [Proxy-]Authorization headers of type 'Digest' before
    or between successive key=value assignments by
    mod_auth_digest. An unauthenticated, remote attacker can
    exploit this, by providing an initial key with no '='
    assignment, to disclose sensitive information or cause a
    denial of service condition. (CVE-2017-9788)

Note that Nessus has not tested for these issues but has instead
relied only on the application's self-reported version number.","Upgrade to Apache version 2.2.34 or later.","https://archive.apache.org/dist/httpd/CHANGES_2.2.34
https://httpd.apache.org/security/vulnerabilities_22.html","
  Source            : Server: Apache/2.2.17 (PCLinuxOS 2011/PREFORK-1pclos2011)
  Installed version : 2.2.17
  Fixed version     : 2.2.34
"
"101787","CVE-2017-7679","7.5","High","10.22.169.100","tcp","80","Apache 2.2.x < 2.2.34 Multiple Vulnerabilities","The remote web server is affected by multiple vulnerabilities.","According to its banner, the version of Apache running on the remote
host is 2.2.x prior to 2.2.34. It is, therefore, affected by the
following vulnerabilities :

  - An authentication bypass vulnerability exists in httpd
    due to third-party modules using the
    ap_get_basic_auth_pw() function outside of the
    authentication phase. An unauthenticated, remote
    attacker can exploit this to bypass authentication
    requirements. (CVE-2017-3167)

  - A denial of service vulnerability exists in httpd due to
    a NULL pointer dereference flaw that is triggered when a
    third-party module calls the mod_ssl
    ap_hook_process_connection() function during an HTTP
    request to an HTTPS port. An unauthenticated, remote
    attacker can exploit this to cause a denial of service
    condition. (CVE-2017-3169)

  - A denial of service vulnerability exists in httpd due to
    an out-of-bounds read error in the ap_find_token()
    function that is triggered when handling a specially
    crafted request header sequence. An unauthenticated,
    remote attacker can exploit this to crash the
    service or force ap_find_token() to return an incorrect
    value. (CVE-2017-7668)

  - A denial of service vulnerability exists in httpd due to
    an out-of-bounds read error in the mod_mime that is
    triggered when handling a specially crafted Content-Type
    response header. An unauthenticated, remote attacker can
    exploit this to disclose sensitive information or cause
    a denial of service condition. (CVE-2017-7679)

  - A denial of service vulnerability exists in httpd due to
    a failure to initialize or reset the value placeholder
    in [Proxy-]Authorization headers of type 'Digest' before
    or between successive key=value assignments by
    mod_auth_digest. An unauthenticated, remote attacker can
    exploit this, by providing an initial key with no '='
    assignment, to disclose sensitive information or cause a
    denial of service condition. (CVE-2017-9788)

Note that Nessus has not tested for these issues but has instead
relied only on the application's self-reported version number.","Upgrade to Apache version 2.2.34 or later.","https://archive.apache.org/dist/httpd/CHANGES_2.2.34
https://httpd.apache.org/security/vulnerabilities_22.html","
  Source            : Server: Apache/2.2.17 (PCLinuxOS 2011/PREFORK-1pclos2011)
  Installed version : 2.2.17
  Fixed version     : 2.2.34
"
"101787","CVE-2017-9788","7.5","High","10.22.169.100","tcp","80","Apache 2.2.x < 2.2.34 Multiple Vulnerabilities","The remote web server is affected by multiple vulnerabilities.","According to its banner, the version of Apache running on the remote
host is 2.2.x prior to 2.2.34. It is, therefore, affected by the
following vulnerabilities :

  - An authentication bypass vulnerability exists in httpd
    due to third-party modules using the
    ap_get_basic_auth_pw() function outside of the
    authentication phase. An unauthenticated, remote
    attacker can exploit this to bypass authentication
    requirements. (CVE-2017-3167)

  - A denial of service vulnerability exists in httpd due to
    a NULL pointer dereference flaw that is triggered when a
    third-party module calls the mod_ssl
    ap_hook_process_connection() function during an HTTP
    request to an HTTPS port. An unauthenticated, remote
    attacker can exploit this to cause a denial of service
    condition. (CVE-2017-3169)

  - A denial of service vulnerability exists in httpd due to
    an out-of-bounds read error in the ap_find_token()
    function that is triggered when handling a specially
    crafted request header sequence. An unauthenticated,
    remote attacker can exploit this to crash the
    service or force ap_find_token() to return an incorrect
    value. (CVE-2017-7668)

  - A denial of service vulnerability exists in httpd due to
    an out-of-bounds read error in the mod_mime that is
    triggered when handling a specially crafted Content-Type
    response header. An unauthenticated, remote attacker can
    exploit this to disclose sensitive information or cause
    a denial of service condition. (CVE-2017-7679)

  - A denial of service vulnerability exists in httpd due to
    a failure to initialize or reset the value placeholder
    in [Proxy-]Authorization headers of type 'Digest' before
    or between successive key=value assignments by
    mod_auth_digest. An unauthenticated, remote attacker can
    exploit this, by providing an initial key with no '='
    assignment, to disclose sensitive information or cause a
    denial of service condition. (CVE-2017-9788)

Note that Nessus has not tested for these issues but has instead
relied only on the application's self-reported version number.","Upgrade to Apache version 2.2.34 or later.","https://archive.apache.org/dist/httpd/CHANGES_2.2.34
https://httpd.apache.org/security/vulnerabilities_22.html","
  Source            : Server: Apache/2.2.17 (PCLinuxOS 2011/PREFORK-1pclos2011)
  Installed version : 2.2.17
  Fixed version     : 2.2.34
"
"106658","","","None","10.22.169.100","tcp","80","JQuery Detection","The web server on the remote host uses JQuery.","Nessus was able to detect JQuery on the remote host.","n/a","https://jquery.com/","
Nessus detected 2 installs of jquery:

  URL     : http://10.22.169.100/vendor/jquery/jquery-3.2.1.min.js
  Version : 3.2.1

  URL     : http://10.22.169.100/vendor/tilt/tilt.jquery.min.js
  Version : unknown
"
"135860","","","None","10.22.169.100","tcp","445","WMI Not Available","WMI queries could not be made against the remote host.","WMI (Windows Management Instrumentation) is not available on the
remote host over DCOM. WMI queries are used to gather information
about the remote host, such as its current state, network interface
configuration, etc.

Without this information Nessus may not be able to identify installed
software or security vunerabilities that exist on the remote host.","n/a","https://docs.microsoft.com/en-us/windows/win32/wmisdk/wmi-start-page","Can't connect to the 'root\CIMV2' WMI namespace."
"153583","CVE-2021-40438","6.8","Medium","10.22.169.100","tcp","80","Apache < 2.4.49 Multiple Vulnerabilities","The remote web server is affected by a vulnerability.","The version of Apache httpd installed on the remote host is prior to 2.4.49. It is, therefore, affected by a
vulnerability as referenced in the 2.4.49 changelog.

  - A crafted request uri-path can cause mod_proxy to forward the request to an origin server choosen by the
  remote user. (CVE-2021-40438)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version
number.","Upgrade to Apache version 2.4.49 or later.","https://downloads.apache.org/httpd/CHANGES_2.4
https://httpd.apache.org/security/vulnerabilities_24.html","
  URL               : http://10.22.169.100/
  Installed version : 2.2.17
  Fixed version     : 2.4.49
"
"153584","CVE-2021-34798","7.5","High","10.22.169.100","tcp","80","Apache < 2.4.49 Multiple Vulnerabilities","The remote web server is affected by a vulnerability.","The version of Apache httpd installed on the remote host is prior to 2.4.49. It is, therefore, affected by multiple
vulnerabilities as referenced in the 2.4.49 changelog.

  - ap_escape_quotes() may write beyond the end of a buffer when given malicious input. No included modules pass
    untrusted data to these functions, but third-party / external modules may. (CVE-2021-39275)

  - Malformed requests may cause the server to dereference a NULL pointer. (CVE-2021-34798)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version
number.","Upgrade to Apache version 2.4.49 or later.","https://downloads.apache.org/httpd/CHANGES_2.4
https://httpd.apache.org/security/vulnerabilities_24.html","
  URL               : http://10.22.169.100/
  Installed version : 2.2.17
  Fixed version     : 2.4.49
"
"153584","CVE-2021-39275","7.5","High","10.22.169.100","tcp","80","Apache < 2.4.49 Multiple Vulnerabilities","The remote web server is affected by a vulnerability.","The version of Apache httpd installed on the remote host is prior to 2.4.49. It is, therefore, affected by multiple
vulnerabilities as referenced in the 2.4.49 changelog.

  - ap_escape_quotes() may write beyond the end of a buffer when given malicious input. No included modules pass
    untrusted data to these functions, but third-party / external modules may. (CVE-2021-39275)

  - Malformed requests may cause the server to dereference a NULL pointer. (CVE-2021-34798)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version
number.","Upgrade to Apache version 2.4.49 or later.","https://downloads.apache.org/httpd/CHANGES_2.4
https://httpd.apache.org/security/vulnerabilities_24.html","
  URL               : http://10.22.169.100/
  Installed version : 2.2.17
  Fixed version     : 2.4.49
"
"158900","CVE-2022-22719","7.5","High","10.22.169.100","tcp","80","Apache 2.4.x < 2.4.53 Multiple Vulnerabilities","The remote web server is affected by multiple vulnerabilities.","The version of Apache httpd installed on the remote host is prior to 2.4.53. It is, therefore, affected by multiple
vulnerabilities as referenced in the 2.4.53 advisory.

  - mod_lua Use of uninitialized value of in r:parsebody: A carefully crafted request body can cause a read to a
    random memory area which could cause the process to crash.  This issue affects Apache HTTP Server 2.4.52
    and earlier. Acknowledgements: Chamal De Silva (CVE-2022-22719)

  - HTTP request smuggling: Apache HTTP Server 2.4.52 and earlier fails to close inbound connection when errors are 
    encountered discarding the request body, exposing the server to HTTP Request Smuggling Acknowledgements: James 
    Kettle <james.kettle portswigger.net> (CVE-2022-22720)

  - Possible buffer overflow with very large or unlimited LimitXMLRequestBody in core: If LimitXMLRequestBody is set to 
    allow request bodies larger than 350MB (defaults to 1M) on 32 bit systems an integer overflow happens which later 
    causes out of bounds writes.  This issue affects Apache HTTP Server 2.4.52 and earlier. Acknowledgements: Anonymous 
    working with Trend Micro Zero Day Initiative (CVE-2022-22721)

  - Read/write beyond bounds in mod_sed: Out-of-bounds Write vulnerability in mod_sed of Apache HTTP Server allows
    an attacker to overwrite heap memory with possibly attacker provided data.  This issue affects Apache HTTP
    Server 2.4 version 2.4.52 and prior versions. Acknowledgements: Ronald Crane (Zippenhop LLC)
    (CVE-2022-23943)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version
number.","Upgrade to Apache version 2.4.53 or later.","http://www.apache.org/dist/httpd/Announcement2.4.html
https://httpd.apache.org/security/vulnerabilities_24.html","
  URL               : http://10.22.169.100/
  Installed version : 2.2.17
  Fixed version     : 2.4.53
"
"158900","CVE-2022-22720","7.5","High","10.22.169.100","tcp","80","Apache 2.4.x < 2.4.53 Multiple Vulnerabilities","The remote web server is affected by multiple vulnerabilities.","The version of Apache httpd installed on the remote host is prior to 2.4.53. It is, therefore, affected by multiple
vulnerabilities as referenced in the 2.4.53 advisory.

  - mod_lua Use of uninitialized value of in r:parsebody: A carefully crafted request body can cause a read to a
    random memory area which could cause the process to crash.  This issue affects Apache HTTP Server 2.4.52
    and earlier. Acknowledgements: Chamal De Silva (CVE-2022-22719)

  - HTTP request smuggling: Apache HTTP Server 2.4.52 and earlier fails to close inbound connection when errors are 
    encountered discarding the request body, exposing the server to HTTP Request Smuggling Acknowledgements: James 
    Kettle <james.kettle portswigger.net> (CVE-2022-22720)

  - Possible buffer overflow with very large or unlimited LimitXMLRequestBody in core: If LimitXMLRequestBody is set to 
    allow request bodies larger than 350MB (defaults to 1M) on 32 bit systems an integer overflow happens which later 
    causes out of bounds writes.  This issue affects Apache HTTP Server 2.4.52 and earlier. Acknowledgements: Anonymous 
    working with Trend Micro Zero Day Initiative (CVE-2022-22721)

  - Read/write beyond bounds in mod_sed: Out-of-bounds Write vulnerability in mod_sed of Apache HTTP Server allows
    an attacker to overwrite heap memory with possibly attacker provided data.  This issue affects Apache HTTP
    Server 2.4 version 2.4.52 and prior versions. Acknowledgements: Ronald Crane (Zippenhop LLC)
    (CVE-2022-23943)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version
number.","Upgrade to Apache version 2.4.53 or later.","http://www.apache.org/dist/httpd/Announcement2.4.html
https://httpd.apache.org/security/vulnerabilities_24.html","
  URL               : http://10.22.169.100/
  Installed version : 2.2.17
  Fixed version     : 2.4.53
"
"158900","CVE-2022-22721","7.5","High","10.22.169.100","tcp","80","Apache 2.4.x < 2.4.53 Multiple Vulnerabilities","The remote web server is affected by multiple vulnerabilities.","The version of Apache httpd installed on the remote host is prior to 2.4.53. It is, therefore, affected by multiple
vulnerabilities as referenced in the 2.4.53 advisory.

  - mod_lua Use of uninitialized value of in r:parsebody: A carefully crafted request body can cause a read to a
    random memory area which could cause the process to crash.  This issue affects Apache HTTP Server 2.4.52
    and earlier. Acknowledgements: Chamal De Silva (CVE-2022-22719)

  - HTTP request smuggling: Apache HTTP Server 2.4.52 and earlier fails to close inbound connection when errors are 
    encountered discarding the request body, exposing the server to HTTP Request Smuggling Acknowledgements: James 
    Kettle <james.kettle portswigger.net> (CVE-2022-22720)

  - Possible buffer overflow with very large or unlimited LimitXMLRequestBody in core: If LimitXMLRequestBody is set to 
    allow request bodies larger than 350MB (defaults to 1M) on 32 bit systems an integer overflow happens which later 
    causes out of bounds writes.  This issue affects Apache HTTP Server 2.4.52 and earlier. Acknowledgements: Anonymous 
    working with Trend Micro Zero Day Initiative (CVE-2022-22721)

  - Read/write beyond bounds in mod_sed: Out-of-bounds Write vulnerability in mod_sed of Apache HTTP Server allows
    an attacker to overwrite heap memory with possibly attacker provided data.  This issue affects Apache HTTP
    Server 2.4 version 2.4.52 and prior versions. Acknowledgements: Ronald Crane (Zippenhop LLC)
    (CVE-2022-23943)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version
number.","Upgrade to Apache version 2.4.53 or later.","http://www.apache.org/dist/httpd/Announcement2.4.html
https://httpd.apache.org/security/vulnerabilities_24.html","
  URL               : http://10.22.169.100/
  Installed version : 2.2.17
  Fixed version     : 2.4.53
"
"158900","CVE-2022-23943","7.5","High","10.22.169.100","tcp","80","Apache 2.4.x < 2.4.53 Multiple Vulnerabilities","The remote web server is affected by multiple vulnerabilities.","The version of Apache httpd installed on the remote host is prior to 2.4.53. It is, therefore, affected by multiple
vulnerabilities as referenced in the 2.4.53 advisory.

  - mod_lua Use of uninitialized value of in r:parsebody: A carefully crafted request body can cause a read to a
    random memory area which could cause the process to crash.  This issue affects Apache HTTP Server 2.4.52
    and earlier. Acknowledgements: Chamal De Silva (CVE-2022-22719)

  - HTTP request smuggling: Apache HTTP Server 2.4.52 and earlier fails to close inbound connection when errors are 
    encountered discarding the request body, exposing the server to HTTP Request Smuggling Acknowledgements: James 
    Kettle <james.kettle portswigger.net> (CVE-2022-22720)

  - Possible buffer overflow with very large or unlimited LimitXMLRequestBody in core: If LimitXMLRequestBody is set to 
    allow request bodies larger than 350MB (defaults to 1M) on 32 bit systems an integer overflow happens which later 
    causes out of bounds writes.  This issue affects Apache HTTP Server 2.4.52 and earlier. Acknowledgements: Anonymous 
    working with Trend Micro Zero Day Initiative (CVE-2022-22721)

  - Read/write beyond bounds in mod_sed: Out-of-bounds Write vulnerability in mod_sed of Apache HTTP Server allows
    an attacker to overwrite heap memory with possibly attacker provided data.  This issue affects Apache HTTP
    Server 2.4 version 2.4.52 and prior versions. Acknowledgements: Ronald Crane (Zippenhop LLC)
    (CVE-2022-23943)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version
number.","Upgrade to Apache version 2.4.53 or later.","http://www.apache.org/dist/httpd/Announcement2.4.html
https://httpd.apache.org/security/vulnerabilities_24.html","
  URL               : http://10.22.169.100/
  Installed version : 2.2.17
  Fixed version     : 2.4.53
"
"161948","CVE-2022-28614","6.4","Medium","10.22.169.100","tcp","80","Apache 2.4.x < 2.4.54 Multiple Vulnerabilities","The remote web server is affected by multiple vulnerabilities.","The version of Apache httpd installed on the remote host is prior to 2.4.54. It is, therefore, affected by multiple
vulnerabilities as referenced in the 2.4.54 advisory.

  - Read beyond bounds via ap_rwrite(): The ap_rwrite() function in Apache HTTP Server 2.4.53 and earlier may
    read unintended memory if an attacker can cause the server to reflect very large input using ap_rwrite()
    or ap_rputs(), such as with mod_luas r:puts() function. Acknowledgements: The Apache HTTP Server project
    would like to thank Ronald Crane (Zippenhop LLC) for reporting this issue (CVE-2022-28614)

  - Read beyond bounds in ap_strcmp_match(): Apache HTTP Server 2.4.53 and earlier may crash or disclose
    information due to a read beyond bounds in ap_strcmp_match() when provided with an extremely large input
    buffer.  While no code distributed with the server can be coerced into such a call, third-party modules or
    lua scripts that use ap_strcmp_match() may hypothetically be affected. Acknowledgements: The Apache HTTP
    Server project would like to thank Ronald Crane (Zippenhop LLC) for reporting this issue (CVE-2022-28615)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Upgrade to Apache version 2.4.54 or later.","https://httpd.apache.org/security/vulnerabilities_24.html","
  URL               : http://10.22.169.100/
  Installed version : 2.2.17
  Fixed version     : 2.4.54
"
"161948","CVE-2022-28615","6.4","Medium","10.22.169.100","tcp","80","Apache 2.4.x < 2.4.54 Multiple Vulnerabilities","The remote web server is affected by multiple vulnerabilities.","The version of Apache httpd installed on the remote host is prior to 2.4.54. It is, therefore, affected by multiple
vulnerabilities as referenced in the 2.4.54 advisory.

  - Read beyond bounds via ap_rwrite(): The ap_rwrite() function in Apache HTTP Server 2.4.53 and earlier may
    read unintended memory if an attacker can cause the server to reflect very large input using ap_rwrite()
    or ap_rputs(), such as with mod_luas r:puts() function. Acknowledgements: The Apache HTTP Server project
    would like to thank Ronald Crane (Zippenhop LLC) for reporting this issue (CVE-2022-28614)

  - Read beyond bounds in ap_strcmp_match(): Apache HTTP Server 2.4.53 and earlier may crash or disclose
    information due to a read beyond bounds in ap_strcmp_match() when provided with an extremely large input
    buffer.  While no code distributed with the server can be coerced into such a call, third-party modules or
    lua scripts that use ap_strcmp_match() may hypothetically be affected. Acknowledgements: The Apache HTTP
    Server project would like to thank Ronald Crane (Zippenhop LLC) for reporting this issue (CVE-2022-28615)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Upgrade to Apache version 2.4.54 or later.","https://httpd.apache.org/security/vulnerabilities_24.html","
  URL               : http://10.22.169.100/
  Installed version : 2.2.17
  Fixed version     : 2.4.54
"
"170113","CVE-2006-20001","7.6","High","10.22.169.100","tcp","80","Apache 2.4.x < 2.4.55 Multiple Vulnerabilities","The remote web server is affected by multiple vulnerabilities.","The version of Apache httpd installed on the remote host is prior to 2.4.55. It is, therefore, affected by multiple
vulnerabilities as referenced in the 2.4.55 advisory.

  - A carefully crafted If: request header can cause a memory read, or write of a single zero byte, in a pool
    (heap) memory location beyond the header value sent. This could cause the process to crash. This issue
    affects Apache HTTP Server 2.4.54 and earlier. (CVE-2006-20001)

  - Inconsistent Interpretation of HTTP Requests ('HTTP Request Smuggling') vulnerability in mod_proxy_ajp of
    Apache HTTP Server allows an attacker to smuggle requests to the AJP server it forwards requests to. This
    issue affects Apache HTTP Server Apache HTTP Server 2.4 version 2.4.54 and prior versions.
    (CVE-2022-36760)

  - Prior to Apache HTTP Server 2.4.55, a malicious backend can cause the response headers to be truncated
    early, resulting in some headers being incorporated into the response body. If the later headers have any
    security purpose, they will not be interpreted by the client. (CVE-2022-37436)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Upgrade to Apache version 2.4.55 or later.","","
  URL               : http://10.22.169.100/
  Installed version : 2.2.17
  Fixed version     : 2.4.55
"
"170113","CVE-2022-36760","7.6","High","10.22.169.100","tcp","80","Apache 2.4.x < 2.4.55 Multiple Vulnerabilities","The remote web server is affected by multiple vulnerabilities.","The version of Apache httpd installed on the remote host is prior to 2.4.55. It is, therefore, affected by multiple
vulnerabilities as referenced in the 2.4.55 advisory.

  - A carefully crafted If: request header can cause a memory read, or write of a single zero byte, in a pool
    (heap) memory location beyond the header value sent. This could cause the process to crash. This issue
    affects Apache HTTP Server 2.4.54 and earlier. (CVE-2006-20001)

  - Inconsistent Interpretation of HTTP Requests ('HTTP Request Smuggling') vulnerability in mod_proxy_ajp of
    Apache HTTP Server allows an attacker to smuggle requests to the AJP server it forwards requests to. This
    issue affects Apache HTTP Server Apache HTTP Server 2.4 version 2.4.54 and prior versions.
    (CVE-2022-36760)

  - Prior to Apache HTTP Server 2.4.55, a malicious backend can cause the response headers to be truncated
    early, resulting in some headers being incorporated into the response body. If the later headers have any
    security purpose, they will not be interpreted by the client. (CVE-2022-37436)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Upgrade to Apache version 2.4.55 or later.","","
  URL               : http://10.22.169.100/
  Installed version : 2.2.17
  Fixed version     : 2.4.55
"
"170113","CVE-2022-37436","7.6","High","10.22.169.100","tcp","80","Apache 2.4.x < 2.4.55 Multiple Vulnerabilities","The remote web server is affected by multiple vulnerabilities.","The version of Apache httpd installed on the remote host is prior to 2.4.55. It is, therefore, affected by multiple
vulnerabilities as referenced in the 2.4.55 advisory.

  - A carefully crafted If: request header can cause a memory read, or write of a single zero byte, in a pool
    (heap) memory location beyond the header value sent. This could cause the process to crash. This issue
    affects Apache HTTP Server 2.4.54 and earlier. (CVE-2006-20001)

  - Inconsistent Interpretation of HTTP Requests ('HTTP Request Smuggling') vulnerability in mod_proxy_ajp of
    Apache HTTP Server allows an attacker to smuggle requests to the AJP server it forwards requests to. This
    issue affects Apache HTTP Server Apache HTTP Server 2.4 version 2.4.54 and prior versions.
    (CVE-2022-36760)

  - Prior to Apache HTTP Server 2.4.55, a malicious backend can cause the response headers to be truncated
    early, resulting in some headers being incorporated into the response body. If the later headers have any
    security purpose, they will not be interpreted by the client. (CVE-2022-37436)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Upgrade to Apache version 2.4.55 or later.","","
  URL               : http://10.22.169.100/
  Installed version : 2.2.17
  Fixed version     : 2.4.55
"
"171356","","10.0","Critical","10.22.169.100","tcp","80","Apache HTTP Server SEoL (2.1.x <= x <= 2.2.x)","An unsupported version of Apache HTTP Server is installed on the remote host.","According to its version, Apache HTTP Server is between 2.1.x and 2.2.x. It is, therefore, no longer maintained by its
vendor or provider.

Lack of support implies that no new security patches for the product will be released by the vendor. As a result, it may
contain security vulnerabilities.","Upgrade to a version of Apache HTTP Server that is currently supported.","https://archive.apache.org/dist/httpd/Announcement2.2.txt","
  URL                                    : http://10.22.169.100/
  Installed version                      : 2.2.17
  Security End of Life                   : July 11, 2017
  Time since Security End of Life (Est.) : >= 8 years
"
"172186","CVE-2023-25690","10.0","Critical","10.22.169.100","tcp","80","Apache 2.4.x < 2.4.56 Multiple Vulnerabilities","The remote web server is affected by multiple vulnerabilities.","The version of Apache httpd installed on the remote host is prior to 2.4.56. It is, therefore, affected by multiple
vulnerabilities as referenced in the 2.4.56 advisory.

  - HTTP request splitting with mod_rewrite and mod_proxy: Some mod_proxy configurations on Apache HTTP Server
    versions 2.4.0 through 2.4.55 allow a HTTP Request Smuggling attack. Configurations are affected when
    mod_proxy is enabled along with some form of RewriteRule or ProxyPassMatch in which a non-specific pattern
    matches some portion of the user-supplied request-target (URL) data and is then re-inserted into the
    proxied request-target using variable substitution. For example, something like: RewriteEngine on
    RewriteRule ^/here/(.*)  http://example.com:8080/elsewhere?$1 http://example.com:8080/elsewhere ; [P]
    ProxyPassReverse /here/ http://example.com:8080/ http://example.com:8080/ Request splitting/smuggling
    could result in bypass of access controls in the proxy server, proxying unintended URLs to existing origin
    servers, and cache poisoning. Acknowledgements: finder: Lars Krapf of Adobe (CVE-2023-25690)

  - Apache HTTP Server: mod_proxy_uwsgi HTTP response splitting: HTTP Response Smuggling vulnerability in
    Apache HTTP Server via mod_proxy_uwsgi. This issue affects Apache HTTP Server: from 2.4.30 through 2.4.55.
    Special characters in the origin response header can truncate/split the response forwarded to the client.
    Acknowledgements: finder: Dimas Fariski Setyawan Putra (nyxsorcerer) (CVE-2023-27522)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Upgrade to Apache version 2.4.56 or later.","","
  URL               : http://10.22.169.100/
  Installed version : 2.2.17
  Fixed version     : 2.4.56
"
